Variable:TP, Site:BL, R2:0.789, NSE:0.789, KGE:0.861, MAE:0.005, RMSE:0.012
Variable:TP, Site:BZ, R2:0.799, NSE:0.799, KGE:0.730, MAE:0.008, RMSE:0.015
Variable:TP, Site:CSDK, R2:0.785, NSE:0.785, KGE:0.817, MAE:0.007, RMSE:0.012
Variable:TP, Site:DD, R2:0.912, NSE:0.912, KGE:0.936, MAE:0.004, RMSE:0.006
Variable:TP, Site:DLYK, R2:0.664, NSE:0.664, KGE:0.683, MAE:0.008, RMSE:0.011
Variable:TP, Site:DTJ, R2:0.527, NSE:0.527, KGE:0.630, MAE:0.011, RMSE:0.018
Variable:TP, Site:JTMDQ, R2:0.871, NSE:0.871, KGE:0.909, MAE:0.001, RMSE:0.003
Variable:TP, Site:GT, R2:0.432, NSE:0.432, KGE:0.522, MAE:0.010, RMSE:0.015
Variable:TP, Site:HQL, R2:0.647, NSE:0.647, KGE:0.662, MAE:0.007, RMSE:0.011
Variable:TP, Site:JFDQ, R2:0.656, NSE:0.656, KGE:0.682, MAE:0.009, RMSE:0.013
Variable:TP, Site:JM, R2:0.401, NSE:0.401, KGE:0.480, MAE:0.010, RMSE:0.015
Variable:TP, Site:LC, R2:0.560, NSE:0.560, KGE:0.617, MAE:0.020, RMSE:0.035
Variable:TP, Site:LHS, R2:0.459, NSE:0.459, KGE:0.498, MAE:0.016, RMSE:0.025
Variable:TP, Site:NW, R2:0.873, NSE:0.873, KGE:0.874, MAE:0.008, RMSE:0.014
Variable:TP, Site:PZ, R2:0.504, NSE:0.504, KGE:0.555, MAE:0.013, RMSE:0.019
Variable:TP, Site:STSS, R2:0.680, NSE:0.680, KGE:0.744, MAE:0.009, RMSE:0.018
Variable:TP, Site:WZ, R2:0.793, NSE:0.793, KGE:0.793, MAE:0.005, RMSE:0.009
Variable:TP, Site:XD, R2:0.844, NSE:0.844, KGE:0.753, MAE:0.006, RMSE:0.014
Variable:TP, Site:YA, R2:0.821, NSE:0.821, KGE:0.833, MAE:0.004, RMSE:0.007
Variable:TP, Site:YG, R2:0.767, NSE:0.767, KGE:0.721, MAE:0.014, RMSE:0.021
Variable:TP, Site:ZHDQ, R2:0.599, NSE:0.599, KGE:0.635, MAE:0.009, RMSE:0.013
Variable:TP, Site:ZJK, R2:0.602, NSE:0.602, KGE:0.692, MAE:0.006, RMSE:0.011
Variable:TP, Site:ZSGMT, R2:0.750, NSE:0.750, KGE:0.719, MAE:0.009, RMSE:0.014
Variable:TP, == OVERALL ==, R2:0.807, NSE:0.807, KGE:0.819, MAE:0.009, RMSE:0.016
Variable:DO, Site:BL, R2:0.915, NSE:0.915, KGE:0.931, MAE:0.347, RMSE:0.564
Variable:DO, Site:BZ, R2:0.967, NSE:0.967, KGE:0.983, MAE:0.184, RMSE:0.245
Variable:DO, Site:CSDK, R2:0.941, NSE:0.941, KGE:0.949, MAE:0.306, RMSE:0.425
Variable:DO, Site:DD, R2:0.890, NSE:0.890, KGE:0.922, MAE:0.461, RMSE:0.853
Variable:DO, Site:DLYK, R2:0.942, NSE:0.942, KGE:0.914, MAE:0.298, RMSE:0.450
Variable:DO, Site:DTJ, R2:0.891, NSE:0.891, KGE:0.907, MAE:0.420, RMSE:0.623
Variable:DO, Site:JTMDQ, R2:0.952, NSE:0.952, KGE:0.950, MAE:0.097, RMSE:0.223
Variable:DO, Site:GT, R2:0.904, NSE:0.904, KGE:0.933, MAE:0.245, RMSE:0.360
Variable:DO, Site:HQL, R2:0.895, NSE:0.895, KGE:0.942, MAE:0.261, RMSE:0.411
Variable:DO, Site:JFDQ, R2:0.933, NSE:0.933, KGE:0.941, MAE:0.229, RMSE:0.311
Variable:DO, Site:JM, R2:0.887, NSE:0.887, KGE:0.918, MAE:0.290, RMSE:0.424
Variable:DO, Site:LC, R2:0.882, NSE:0.882, KGE:0.921, MAE:0.361, RMSE:0.518
Variable:DO, Site:LHS, R2:0.784, NSE:0.784, KGE:0.862, MAE:0.469, RMSE:0.759
Variable:DO, Site:NW, R2:0.877, NSE:0.877, KGE:0.938, MAE:0.413, RMSE:0.627
Variable:DO, Site:PZ, R2:0.895, NSE:0.895, KGE:0.894, MAE:0.442, RMSE:0.641
Variable:DO, Site:STSS, R2:0.902, NSE:0.902, KGE:0.944, MAE:0.350, RMSE:0.541
Variable:DO, Site:WZ, R2:0.885, NSE:0.885, KGE:0.910, MAE:0.391, RMSE:0.654
Variable:DO, Site:XD, R2:0.966, NSE:0.966, KGE:0.981, MAE:0.162, RMSE:0.218
Variable:DO, Site:YA, R2:0.855, NSE:0.855, KGE:0.925, MAE:0.260, RMSE:0.540
Variable:DO, Site:YG, R2:0.913, NSE:0.913, KGE:0.954, MAE:0.445, RMSE:0.648
Variable:DO, Site:ZHDQ, R2:0.866, NSE:0.866, KGE:0.905, MAE:0.282, RMSE:0.401
Variable:DO, Site:ZJK, R2:0.885, NSE:0.885, KGE:0.901, MAE:0.500, RMSE:0.733
Variable:DO, Site:ZSGMT, R2:0.932, NSE:0.932, KGE:0.942, MAE:0.300, RMSE:0.399
Variable:DO, == OVERALL ==, R2:0.917, NSE:0.917, KGE:0.942, MAE:0.327, RMSE:0.531
