BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
14535625.734042961,17154759.25740363,17173422.98798146,14700000.238009248,15737158.766901704,15378334.011858255,15059104.13819505,16556242.388513518,16766158.165630069,18300733.81099575,16975505.505913273,18665394.5239561,13171876.430676097,15155151.40632872,16290207.929340523,15330718.905356498,15427608.503497243,15935635.82452377,16209488.935666492,12886628.057718152,14069843.555991134,18577193.17576545,13064074.173205854,17350023.681157053
6025869.719165252,6685099.173766871,6626929.99458804,6072923.811899559,6261780.542746786,6104302.2701154435,5813636.362772478,6617679.367224762,6604359.703623581,7109374.0634143455,6775844.487968134,7216625.102248393,4832626.062953746,6104317.500728119,6194364.092451005,6006420.903524249,6269498.474539,6230586.827698645,6274009.902164821,4763203.720160942,5447403.118757152,7265112.997616986,5319485.690181895,6854531.453423763
10269715.719273262,11026196.383945042,10604954.745269813,10451521.9997833,10798005.148278724,10517438.60407366,9945882.814432448,11383445.641693164,11160812.815880207,11289765.498466257,11581427.883459263,11265103.477382228,8800057.120876394,10596771.252676325,9806248.139051879,10309691.10903004,10932691.9296312,10632888.047666037,10465963.725488933,8220415.630198805,9551618.770453747,11721402.161034083,9581626.724795127,11435681.358841315
16082950.154507402,17086864.281580735,16567072.24384593,16262968.629261771,16731468.480298633,16386686.109933034,15463011.44161332,17640883.102941178,17253924.003583018,17707823.34119868,17948788.364816032,17750854.196199145,13814239.835664626,16540863.466467258,15430570.909850642,15982786.745385451,17012840.39041967,16408239.949974257,16170564.273031393,13402496.203702573,15123620.902379524,18312912.58102253,15114775.863434315,17749178.60083347
16753957.6744329,17885064.500048548,17371973.503233902,16974397.05552345,17485545.023641646,17122884.51478795,16165427.146897616,18440659.06279809,18041911.01000541,18569012.5785748,18765875.796320632,18628123.48875803,14383168.947950909,17283399.354534008,16193714.406551292,16697663.495475931,17779247.80500212,17145032.11395229,16914197.08389089,14020072.804446002,15768360.801971318,19178126.47053726,15745422.664862163,18568024.4549763
16753957.6744329,17885064.500048548,17371973.503233902,16974397.05552345,17485545.023641646,17122884.51478795,16165427.146897614,18440659.06279809,18041911.01000541,18569012.5785748,18765875.796320632,18628123.48875803,14383168.947950909,17283399.354534008,16193714.406551292,16697663.495475931,17779247.80500212,17145032.11395229,16914197.08389089,14020072.804446002,15768360.801971318,19178126.47053726,15745422.664862163,18568024.4549763
16795770.467228226,17921846.026021942,17407314.628632106,17011459.631982565,17521236.24118623,17157441.40143694,16199398.324986398,18478407.466812402,18078987.239386156,18606670.964841906,18804228.134362683,18665642.7264454,14412589.565463383,17318381.946158692,16224146.22942351,16731974.678972133,17815845.62388724,17180569.899776902,16949157.04709212,14050869.82851642,15801116.628783345,19216728.14926343,15780702.673925988,18605779.813286483
6365919.193092647,6539071.451742886,6387289.442012982,6374337.044017263,6409730.526726463,6260777.505632672,5908578.921648152,6795167.647804055,6603282.074651838,6857386.315862435,6923620.832313567,6902063.815527973,5479116.437657408,6364533.740298332,6048557.120210262,6062030.88692092,6598521.505232619,6227642.565084949,6158154.760904527,5542690.897818009,5758972.595207647,7083204.222180099,5915917.341116215,6842234.9245893955
8565785.009258667,9740793.684653848,9714033.40027995,8806127.614568286,9162172.096433017,8785231.23803711,8724264.805416089,9865229.866255963,9678510.95605733,10574975.842614438,10165206.562089356,10762394.377542827,8469637.185039138,8891263.371930102,9348489.421892291,8565061.551845822,9402126.688215345,8945188.334606145,9080340.923378794,9432582.752975503,7855453.962434037,10861672.943277007,7750721.17453439,10255548.862763524
12841176.932664244,15296060.273084765,15230892.669273097,13185497.42313156,14199886.26959768,13678636.189383369,13990883.450901635,15183941.981717013,15112656.045632778,16507077.296366211,15648779.238830484,16800574.818522483,14149838.364450071,13637881.718198994,14743066.085891813,13587373.106587045,14252319.661615089,14179859.271923803,14402037.693772513,15121461.935017122,12682144.713398542,16948374.927065283,12047484.437484475,15918618.751511686
13275292.861795282,16012258.604524717,15978919.572931752,13684236.44057594,14827255.104935717,14312912.219866067,14687209.287644869,15824158.510333866,15786854.081124935,17272243.459178858,16299281.382391592,17589923.81798715,14801359.615626551,14249178.075566756,15499691.46013119,14234891.151646763,14835982.91394659,14846845.594645616,15107008.150283065,15825268.037389051,13345048.689615684,17690498.142692085,12652276.619617578,16595119.773165548
13275292.861795282,16012258.604524717,15978919.572931752,13684236.44057594,14827255.104935717,14312912.219866067,14687209.287644869,15824158.510333866,15786854.081124935,17272243.459178858,16299281.382391592,17589923.81798715,14801359.615626551,14249178.075566756,15499691.46013119,14234891.151646763,14835982.91394659,14846845.594645614,15107008.150283065,15825268.037389051,13345048.689615684,17690498.142692085,12652276.619617578,16595119.773165548
13316431.335424244,16046790.756966699,16011156.125784343,13722614.334260328,14863927.765242644,14347994.269321984,14720092.601062717,15863655.49185215,15823462.059897244,17306830.916705992,16339387.071944809,17623995.358137045,14836307.129442854,14285901.46284635,15530499.329974717,14267899.20466884,14875547.288681645,14880914.922859104,15140005.832218217,15861005.764768548,13377857.780665068,17727642.41088966,12688089.814452441,16633123.239173066
5558288.056890557,5895708.635231575,5912588.115605994,5500807.35323365,5571819.646852966,5407219.14528111,5420207.840372788,5968086.050452107,5845999.440077408,6407514.953692779,6128481.718134034,6542919.526632761,5566430.28673706,5494880.71621143,5771051.769309609,5251613.300398119,5752025.684201462,5447625.253046164,5545100.034209341,5981137.3668067595,5161729.909057956,6543479.222613373,5210230.221892847,6163655.743943046
8783280.468133928,9444845.548548402,9627256.06716382,8369032.132542377,8665484.47729158,8363636.045340402,8612334.706989245,9231421.495528616,9212140.651872635,10177100.98725814,9468145.236202365,10420098.319459315,8458775.130849909,8414140.155226702,9403464.512762764,8237694.195530221,8777923.255616786,8631782.608160289,8958092.347079257,8990309.73758036,7986850.799637841,10182182.954939343,8057351.250900169,9566333.788118973
