BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
21.19434632034632,47.83610847404324,45.47338710397145,45.143552852605005,37.96514193737489,93.09264250753198,32.439773970105726,58.34505426668061,107.55202273610406,44.54520343113891,81.68561203887826,31.036822719852868,38.19718292211717,105.10460685714287,27.206647893667498,51.85966793422142,54.67536596591305,26.97177776125705,31.809212044618093,34.14794616639478,60.90072510231924,73.22964999999293,27.04165329310148,28.292480431033102
37.2,47.83610847404324,45.47338710397145,29.7,125.7,107.9,32.439773970105726,58.34505426668061,131.2,44.54520343113891,125.4,31.036822719852868,38.19718292211717,90.7,27.206647893667498,51.85966793422142,54.67536596591305,69.2,31.809212044618093,142.7,82.5,73.22964999999293,38.2,28.292480431033102
40.0,67.3,117.9,49.9,45.4,158.8,146.2,58.2,89.0,66.8,100.7,42.6,38.19718292211717,91.6,21.7,51.85966793422142,96.7,58.2,99.3,135.6,79.8,70.5,26.7,46.5
35.4,114.4,135.1,27.4,132.1,123.3,148.4,143.5,200.4,112.3,178.0,65.6,38.19718292211717,93.0,23.8,51.85966793422142,70.5,45.3,106.3,120.2,63.6,64.7,43.5,121.0
35.45666594885599,192.4,177.1,26.832278856020086,131.35284839247439,113.81840902229648,141.9,143.31884488778053,199.67335339805825,126.1,177.2552,193.6,38.19718292211717,94.03063380281691,20.6,51.85966793422142,65.0,39.48621690020537,137.6,116.79269122468659,61.58495776555227,29.9015,43.346362495330595,113.2
35.63125670704352,188.7656,201.4542310559006,26.36542831568606,129.1287942843534,105.62188092412283,138.78110180414393,142.70967071210862,197.60570097087378,124.9829359126081,175.2336,190.0352752671459,38.19718292211717,94.75336463223788,20.01287149632208,51.85966793422142,67.6712,34.61424606933634,137.26821143770752,113.87748736740599,59.89588387642827,29.9015,42.89551109450878,105.56209435005925
35.930661641991925,178.9008,224.33355031055902,25.989765331295715,125.45393874732078,98.64281637379732,136.65485364511807,141.57391421446385,194.36547378640776,121.86466102260658,172.2544,180.320089838741,38.19718292211717,95.28110328638498,19.600878229524284,51.85966793422142,74.92160000000001,30.536223164862022,136.23097400073792,111.4229581485053,58.50596038933559,29.9015,42.16253746731416,97.31200094824182
36.361770121130554,164.3632,245.4815304347826,25.695606855146817,120.35438285306024,92.81361603963818,135.23225327543247,139.81301213632585,190.12110291262138,117.0945513882567,168.6368,165.92292687002137,38.19718292211717,95.72676056338028,19.32310519441639,51.85966793422142,85.60640000000001,27.10428384425154,134.42548006395276,109.39767328833173,57.3883693609818,29.9015,41.162533283526336,88.78328233899644
36.93147151188874,146.7104,264.64174409937885,25.47326983953717,113.85622767325552,88.0666805899637,134.22429844759708,137.3284012191743,185.04101941747572,111.02198306781975,164.70000000000002,148.31226951622304,38.19718292211717,96.20324726134587,19.138637385808178,51.85966793422142,98.5808,24.170563764974013,131.78892200221375,107.7702025072324,56.51629284807448,29.9015,39.910590212924916,80.30950106677203
37.64665518169583,127.5,281.55776397515524,25.313071236764547,105.98557427959038,84.33441069309212,133.34198691412197,134.02151820448876,179.29365436893204,103.99633211955697,160.7632,128.95660093258206,38.19718292211717,96.82347417840376,19.006559798509436,51.85966793422142,112.70000000000002,21.58719858449856,128.2584921903825,106.50911552555448,55.8629129073212,29.9015,38.4217999252895,72.22421967601738
38.51421049798116,108.28960000000001,295.97316273291926,25.205327999126737,96.7685237437485,81.54920701734173,132.29631642751713,129.79379983374898,173.04743883495146,96.36697460172964,157.14560000000003,109.32440427433457,38.19718292211717,97.70035211267604,18.885957427329934,51.85966793422142,126.8192,19.206323960294316,123.77138300332062,105.58298206364512,55.401411595429536,29.9015,36.7112540903997,64.86100071118135
39.54102682817407,90.6368,307.63151304347826,25.140357078921518,86.23117713741367,79.64347023103072,130.79828474029247,124.54668284843447,166.47080388349514,88.48328657259898,154.1664,90.88416269671652,38.19718292211717,98.94679186228483,18.73591526707946,51.85966793422142,139.7936,16.880075549830387,118.2647868158898,104.96037184185148,55.10497096910707,274.6432960983432,34.79404437803511,58.55340671671276
40.7339935397039,76.0992,316.27638757763975,25.108475428446678,74.39963553226958,78.54960100247739,128.55888960495807,118.18160399002493,159.73218058252428,80.69464409042632,152.1448,75.10435935496405,38.19718292211717,100.67570422535212,18.515518312567796,51.85966793422142,150.4784,14.460589010575905,111.67589600295166,104.60985458052075,54.946773085061366,190.80191769107432,32.68526245797534,53.635000237060446
42.1,66.23440000000002,321.6513590062112,25.1,61.3,78.2,125.28912877402392,110.6,153.0,73.35042321347291,151.4,63.45347740431322,38.19718292211717,103.0,18.18385155860471,51.85966793422142,157.72879999999998,11.8,103.94190293936785,104.5,54.9,126.35324478888288,30.4,50.43934381667324
46.5,62.6,323.5,27.6,31.7,146.4,120.7,53.2,144.3,66.8,221.1,57.4,38.19718292211717,154.5,17.7,51.85966793422142,160.4,9.2,95.0,106.4,67.2,88.5,26.0,49.3
36.0,94.7,163.6,39.4,30.433075047346207,83.0,79.8,43.0,174.3,60.7,221.5,55.5,38.19718292211717,48.0,16.4,51.85966793422142,68.2,44.2,61.8,104.6,65.1,72.6,21.7,60.5
34.36443841913498,99.0,207.5,39.32890237402107,29.313756619127172,80.17086367871052,111.1,42.15867647617248,173.98494807071975,150.5,221.39858132764772,98.0,38.19718292211717,48.24535651318217,14.9,51.85966793422142,60.8,44.145172356370026,115.2,102.51478166386485,63.901276175511484,29.9015,21.388867958334433,114.0
32.82428712765732,98.82434704169913,207.14172372791012,39.122301037352905,28.332069077522828,77.5240194554495,111.07817149792035,41.422202402559684,173.06839066448674,150.11279675263438,221.10387059740046,97.80796670630203,38.19718292211717,48.95833367501742,14.798221493249743,51.85966793422142,61.04047726434048,43.98480188484699,115.12093931178185,100.22151282340398,62.73167969729962,29.9015,21.11868832817762,113.85261157383263
31.376780583244596,98.3139202099307,206.1006150313666,38.7902333018984,27.478036784713094,75.0534285676329,111.00754887094912,40.78300512054195,171.59322535371254,148.98762966911312,220.63018573947272,97.2499405469679,38.19718292211717,50.10429291893887,14.70287867054221,51.85966793422142,61.739275903071054,43.725057274481195,114.8824475883524,97.74064773053423,61.592151257297054,29.9015,20.88642228909599,113.41816731901093
30.019153243574358,97.49351756939603,204.42725408995858,38.34273647956046,26.74168410287789,72.75305225267668,110.88042643798788,40.233511971499674,169.60234971080874,147.1791627372996,219.9918446840789,96.35303210463734,38.19718292211717,51.6485956783796,14.613763181843034,51.85966793422142,62.86244618475542,43.37210721432297,114.48256034154913,95.09264063717247,60.483631547436396,29.9015,20.68903102065598,112.70824877105561
28.748639566324176,96.38793718479643,202.17222108327525,37.78984788224199,26.11303539419715,70.61685174799672,110.68909851793816,39.76615029681318,167.13866130818693,144.7420599450572,219.20316536143343,95.14435196195005,38.19718292211717,53.55660338677273,14.53066667711784,51.85966793422142,64.37603837795727,42.93212039342262,113.91931308320949,92.29794579523552,59.4070612596503,29.9015,20.52347570242402,111.7344374654873
27.562474009171613,95.02197712083316,199.38609619090573,37.14160482184591,25.58211502085079,68.638788291009,110.42585942970152,39.373347437862826,164.24505771825875,141.73098528024929,218.2784657017508,93.65101070154579,38.19718292211717,55.793677477551356,14.453380806332259,51.85966793422142,66.24610275124031,42.411265500830474,113.19074132517095,89.37701745664025,58.36338108587139,29.9015,20.38671751396655,110.50831493782668
26.45789102979423,93.42043544220755,196.1194595924392,36.40804461027512,25.13894734501874,66.81282311912945,110.08300349217954,39.04753073602898,160.96443651343574,138.20060273073926,217.2320636352454,91.90011890606421,38.19718292211717,58.32517938414859,14.381697219451924,51.85966793422142,68.43868957316823,41.81571122559683,112.294880579271,86.35030987330349,57.3535317180323,29.9015,20.27571763484999,109.04146272359439
25.432125085869586,91.6081102136209,192.42289146746484,35.59920455943253,24.773556728880916,65.13291746977399,109.65282502427378,38.78112753269199,157.33969526612947,134.2055762843905,216.0782770921317,89.91878715814507,38.19718292211717,61.11647053999755,14.315407566442461,51.85966793422142,70.91984911230473,41.15162625677202,111.22976635734706,83.2382772971421,56.37845384806567,29.9015,20.187437244640787,107.34546235831112
24.482410635075254,89.6097994997745,188.34697199557178,34.72512198122104,24.47596753461725,63.59303258035857,109.12761834488578,38.56656516923222,153.4137315487516,129.80056992906637,214.83142400262415,87.73412604042805,38.19718292211717,64.1329123785313,14.254303497269504,51.85966793422142,73.65563163721349,40.42517928340636,109.99343417123667,80.06137398007293,55.43908816790414,29.9015,20.118837522905366,105.43189537749753
23.605982135088794,87.45030136536964,183.94228135634916,33.79583418754357,24.236204124407664,62.18712968829912,108.4996777729171,38.396270987030015,149.22944293371367,125.04024765263028,213.50582229693717,85.37324613555292,38.19718292211717,67.339866333183,14.198176661898678,51.85966793422142,76.61208741645824,39.64253899455016,108.58391953277726,76.84005417401283,54.53637536948033,29.9015,20.066879649210176,103.31234331667424
22.800074043587763,85.15441387510764,179.25939972938622,32.821378490303005,24.04429086043209,60.909170031011584,107.76129762726927,38.26267232746574,144.82972699342724,119.9792734429456,212.11578990528517,82.86325802615933,38.19718292211717,70.70269383738571,14.146818710295614,51.85966793422142,79.75526671860264,38.809874079253724,106.99925795380629,73.59477213087862,53.671256144726875,29.9015,20.028524803121627,100.99838771136199
22.061920818249725,82.74693509368979,174.348907294272,31.811792201402266,23.890252104870434,59.75311484591188,106.9047722268439,38.15819653191974,140.25748130030402,114.67231128787567,210.67564475788265,80.23127229488703,38.19718292211717,74.18675632457257,14.100021292425945,51.85966793422142,83.05121981221042,37.93335322656739,105.23748494616127,70.34598210258719,52.84467118557642,29.9015,20.00073416420617,98.50161009708137
21.38875691675225,80.25266308581737,169.26138423059575,30.77711263274427,23.764112219902636,58.712925370415974,105.92239589054255,38.07527094177239,135.55560342675548,109.17402517528393,209.19970478494403,77.50439952437574,38.19718292211717,77.75741522817665,14.057576058255297,51.85966793422142,86.46599696584526,37.019145125541456,103.29663602167963,67.11413834105535,52.0575611839616,29.9015,19.980468912030236,95.83359200935307
20.777816796772896,77.69639591619173,164.04741071794663,29.727377096231905,23.655895567708612,57.78256284193979,104.80646293726672,38.00632289840402,130.7669909451933,103.53907909303373,207.70228791668376,74.70975029726517,38.19718292211717,81.38003198163106,14.019274657749303,51.85966793422142,89.96564844807085,36.073418465226254,101.17474669219887,63.91969509819998,51.31086683181505,29.9015,19.964690226160258,93.00591498369778
20.226334915989224,75.10293164951412,158.75756693591373,28.67262290376809,23.555626510468294,56.955988497899256,103.54926768591801,37.94377974319501,125.93454142802898,97.82213702898848,206.19771208331625,71.87443519619501,38.19718292211717,85.01996801836894,13.984908740873589,51.85966793422142,93.5162245274509,35.10234193467209,98.86985246955643,60.78310662593789,50.60552882106939,29.9015,19.950359286162666,90.0301605556361
19.7315457320788,72.49706835048588,153.44243306408626,27.62288736725573,23.453329410361597,56.22716357571031,102.14310445539797,37.8800688175257,121.10115244767418,92.07786297101151,204.70029521505597,69.025564803805,38.19718292211717,88.64258477182337,13.954269957593791,51.85966793422142,97.08377547254909,34.11208422292928,96.3799888655898,57.72482717618596,49.94248784365727,29.9015,19.934437271603894,86.91791026068877
19.290683702719186,69.90360408380828,148.15258928205338,26.58820779859773,23.339028629568446,55.59004931278889,100.58026756460816,37.807617462776456,116.30972157654047,86.36092090696624,203.22435524211733,66.19024970273483,38.19718292211717,92.21324367542745,13.92714995787553,51.85966793422142,100.63435155192914,33.10881401904815,93.70319139213646,54.76531100086102,49.32268459151132,29.9015,19.91388536205038,83.6807456343764
18.900983285587944,67.34733691418262,142.93861576940424,25.578621509696994,23.202748530268778,55.03860694655094,98.85305133245012,37.718853020327636,111.60314638703943,80.72597482471605,201.78421009471484,63.39560047562426,38.19718292211717,95.69730616261428,13.903340391684443,51.85966793422142,104.13400303415473,32.098700012079,90.83749556103386,51.92501235187993,48.74705975656416,29.9015,19.885664737068552,80.33024821221966
18.55967893836264,64.85306490631022,137.85109270572798,24.60416581245643,23.0345134746425,54.56679771441239,96.95375007782545,37.606202831559585,107.02432445158269,75.22768871212432,200.39417770306284,60.668727705112964,38.19718292211717,99.06013366681702,13.882632908986155,51.85966793422142,107.54878018778959,31.08791089107216,87.78093688411948,49.22438548115952,48.21655403074845,29.9015,19.84673657622485,76.87799952973924
18.264005118720842,62.44558612489237,132.9406002706138,23.674878018778955,22.824347824869555,54.16858285378919,94.87465811963565,37.46209423785267,102.61615334258178,69.9207265570544,199.06857599737586,58.03674197384066,38.19718292211717,102.2670876214687,13.8648191597463,51.85966793422142,110.84473328139737,30.08261534507794,84.53155087323077,46.683884640616654,47.73210810599681,308.50001345113054,19.794062059085704,73.33558112245578
