Variable:TP, Site:BL, R2:0.609, NSE:0.609, KGE:0.702, MAE:0.009, RMSE:0.016
Variable:TP, Site:BZ, R2:0.596, NSE:0.596, KGE:0.542, MAE:0.012, RMSE:0.022
Variable:TP, Site:CSDK, R2:0.712, NSE:0.712, KGE:0.773, MAE:0.009, RMSE:0.014
Variable:TP, Site:DD, R2:0.849, NSE:0.849, KGE:0.908, MAE:0.005, RMSE:0.007
Variable:TP, Site:DLYK, R2:0.560, NSE:0.560, KGE:0.509, MAE:0.009, RMSE:0.013
Variable:TP, Site:DTJ, R2:0.474, NSE:0.474, KGE:0.463, MAE:0.013, RMSE:0.019
Variable:TP, Site:JTMDQ, R2:0.731, NSE:0.731, KGE:0.848, MAE:0.003, RMSE:0.004
Variable:TP, Site:GT, R2:0.205, NSE:0.205, KGE:0.202, MAE:0.012, RMSE:0.018
Variable:TP, Site:HQL, R2:0.520, NSE:0.520, KGE:0.484, MAE:0.008, RMSE:0.013
Variable:TP, Site:JFDQ, R2:0.546, NSE:0.546, KGE:0.601, MAE:0.010, RMSE:0.016
Variable:TP, Site:JM, R2:0.198, NSE:0.198, KGE:0.205, MAE:0.012, RMSE:0.018
Variable:TP, Site:LC, R2:0.231, NSE:0.231, KGE:0.295, MAE:0.029, RMSE:0.046
Variable:TP, Site:LHS, R2:0.325, NSE:0.325, KGE:0.335, MAE:0.019, RMSE:0.028
Variable:TP, Site:NW, R2:0.761, NSE:0.761, KGE:0.752, MAE:0.011, RMSE:0.019
Variable:TP, Site:PZ, R2:0.305, NSE:0.305, KGE:0.295, MAE:0.016, RMSE:0.022
Variable:TP, Site:STSS, R2:0.555, NSE:0.555, KGE:0.603, MAE:0.012, RMSE:0.021
Variable:TP, Site:WZ, R2:0.702, NSE:0.702, KGE:0.642, MAE:0.007, RMSE:0.011
Variable:TP, Site:XD, R2:0.663, NSE:0.663, KGE:0.571, MAE:0.009, RMSE:0.021
Variable:TP, Site:YA, R2:0.735, NSE:0.735, KGE:0.711, MAE:0.005, RMSE:0.009
Variable:TP, Site:YG, R2:0.583, NSE:0.583, KGE:0.582, MAE:0.021, RMSE:0.028
Variable:TP, Site:ZHDQ, R2:0.353, NSE:0.353, KGE:0.363, MAE:0.011, RMSE:0.017
Variable:TP, Site:ZJK, R2:0.506, NSE:0.506, KGE:0.572, MAE:0.007, RMSE:0.013
Variable:TP, Site:ZSGMT, R2:0.576, NSE:0.576, KGE:0.521, MAE:0.012, RMSE:0.018
Variable:TP, == OVERALL ==, R2:0.701, NSE:0.701, KGE:0.731, MAE:0.011, RMSE:0.020
Variable:DO, Site:BL, R2:0.838, NSE:0.838, KGE:0.827, MAE:0.537, RMSE:0.778
Variable:DO, Site:BZ, R2:0.901, NSE:0.901, KGE:0.890, MAE:0.312, RMSE:0.424
Variable:DO, Site:CSDK, R2:0.882, NSE:0.882, KGE:0.849, MAE:0.480, RMSE:0.603
Variable:DO, Site:DD, R2:0.788, NSE:0.788, KGE:0.784, MAE:0.863, RMSE:1.183
Variable:DO, Site:DLYK, R2:0.859, NSE:0.859, KGE:0.787, MAE:0.494, RMSE:0.703
Variable:DO, Site:DTJ, R2:0.823, NSE:0.823, KGE:0.813, MAE:0.586, RMSE:0.795
Variable:DO, Site:JTMDQ, R2:0.897, NSE:0.897, KGE:0.932, MAE:0.175, RMSE:0.326
Variable:DO, Site:GT, R2:0.845, NSE:0.845, KGE:0.888, MAE:0.337, RMSE:0.458
Variable:DO, Site:HQL, R2:0.835, NSE:0.835, KGE:0.878, MAE:0.359, RMSE:0.515
Variable:DO, Site:JFDQ, R2:0.860, NSE:0.860, KGE:0.878, MAE:0.343, RMSE:0.448
Variable:DO, Site:JM, R2:0.848, NSE:0.848, KGE:0.868, MAE:0.376, RMSE:0.492
Variable:DO, Site:LC, R2:0.787, NSE:0.787, KGE:0.753, MAE:0.538, RMSE:0.696
Variable:DO, Site:LHS, R2:0.690, NSE:0.690, KGE:0.741, MAE:0.637, RMSE:0.911
Variable:DO, Site:NW, R2:0.776, NSE:0.776, KGE:0.854, MAE:0.616, RMSE:0.848
Variable:DO, Site:PZ, R2:0.801, NSE:0.801, KGE:0.715, MAE:0.661, RMSE:0.884
Variable:DO, Site:STSS, R2:0.861, NSE:0.861, KGE:0.896, MAE:0.445, RMSE:0.644
Variable:DO, Site:WZ, R2:0.784, NSE:0.784, KGE:0.750, MAE:0.646, RMSE:0.899
Variable:DO, Site:XD, R2:0.920, NSE:0.920, KGE:0.932, MAE:0.247, RMSE:0.334
Variable:DO, Site:YA, R2:0.758, NSE:0.758, KGE:0.852, MAE:0.425, RMSE:0.697
Variable:DO, Site:YG, R2:0.810, NSE:0.810, KGE:0.905, MAE:0.664, RMSE:0.956
Variable:DO, Site:ZHDQ, R2:0.773, NSE:0.773, KGE:0.820, MAE:0.389, RMSE:0.523
Variable:DO, Site:ZJK, R2:0.835, NSE:0.835, KGE:0.817, MAE:0.655, RMSE:0.878
Variable:DO, Site:ZSGMT, R2:0.847, NSE:0.847, KGE:0.885, MAE:0.465, RMSE:0.597
Variable:DO, == OVERALL ==, R2:0.850, NSE:0.850, KGE:0.866, MAE:0.489, RMSE:0.712
