Variable:TP, Site:BL, R2:0.823, NSE:0.823, KGE:0.898, MAE:0.005, RMSE:0.011
Variable:TP, Site:BZ, R2:0.828, NSE:0.828, KGE:0.899, MAE:0.008, RMSE:0.014
Variable:TP, Site:CSDK, R2:0.804, NSE:0.804, KGE:0.880, MAE:0.007, RMSE:0.011
Variable:TP, Site:DD, R2:0.911, NSE:0.911, KGE:0.947, MAE:0.004, RMSE:0.006
Variable:TP, Site:DLYK, R2:0.671, NSE:0.671, KGE:0.704, MAE:0.008, RMSE:0.011
Variable:TP, Site:DTJ, R2:0.560, NSE:0.560, KGE:0.634, MAE:0.011, RMSE:0.017
Variable:TP, Site:JTMDQ, R2:0.878, NSE:0.878, KGE:0.939, MAE:0.001, RMSE:0.003
Variable:TP, Site:GT, R2:0.457, NSE:0.457, KGE:0.555, MAE:0.010, RMSE:0.015
Variable:TP, Site:HQL, R2:0.651, NSE:0.651, KGE:0.746, MAE:0.006, RMSE:0.011
Variable:TP, Site:JFDQ, R2:0.662, NSE:0.662, KGE:0.701, MAE:0.009, RMSE:0.013
Variable:TP, Site:JM, R2:0.407, NSE:0.407, KGE:0.544, MAE:0.010, RMSE:0.015
Variable:TP, Site:LC, R2:0.611, NSE:0.611, KGE:0.677, MAE:0.019, RMSE:0.033
Variable:TP, Site:LHS, R2:0.503, NSE:0.503, KGE:0.534, MAE:0.015, RMSE:0.024
Variable:TP, Site:NW, R2:0.877, NSE:0.877, KGE:0.920, MAE:0.008, RMSE:0.013
Variable:TP, Site:PZ, R2:0.542, NSE:0.542, KGE:0.614, MAE:0.012, RMSE:0.018
Variable:TP, Site:STSS, R2:0.698, NSE:0.698, KGE:0.769, MAE:0.009, RMSE:0.017
Variable:TP, Site:WZ, R2:0.790, NSE:0.790, KGE:0.809, MAE:0.005, RMSE:0.010
Variable:TP, Site:XD, R2:0.898, NSE:0.898, KGE:0.882, MAE:0.005, RMSE:0.011
Variable:TP, Site:YA, R2:0.834, NSE:0.834, KGE:0.863, MAE:0.004, RMSE:0.007
Variable:TP, Site:YG, R2:0.709, NSE:0.709, KGE:0.667, MAE:0.017, RMSE:0.023
Variable:TP, Site:ZHDQ, R2:0.605, NSE:0.605, KGE:0.712, MAE:0.009, RMSE:0.013
Variable:TP, Site:ZJK, R2:0.645, NSE:0.645, KGE:0.753, MAE:0.006, RMSE:0.011
Variable:TP, Site:ZSGMT, R2:0.773, NSE:0.773, KGE:0.840, MAE:0.009, RMSE:0.013
Variable:TP, == OVERALL ==, R2:0.819, NSE:0.819, KGE:0.862, MAE:0.009, RMSE:0.015
Variable:DO, Site:BL, R2:0.926, NSE:0.926, KGE:0.936, MAE:0.313, RMSE:0.525
Variable:DO, Site:BZ, R2:0.972, NSE:0.972, KGE:0.980, MAE:0.162, RMSE:0.224
Variable:DO, Site:CSDK, R2:0.948, NSE:0.948, KGE:0.973, MAE:0.282, RMSE:0.401
Variable:DO, Site:DD, R2:0.897, NSE:0.897, KGE:0.937, MAE:0.448, RMSE:0.825
Variable:DO, Site:DLYK, R2:0.946, NSE:0.946, KGE:0.927, MAE:0.287, RMSE:0.436
Variable:DO, Site:DTJ, R2:0.897, NSE:0.897, KGE:0.904, MAE:0.404, RMSE:0.606
Variable:DO, Site:JTMDQ, R2:0.958, NSE:0.958, KGE:0.975, MAE:0.072, RMSE:0.208
Variable:DO, Site:GT, R2:0.906, NSE:0.906, KGE:0.940, MAE:0.241, RMSE:0.356
Variable:DO, Site:HQL, R2:0.892, NSE:0.892, KGE:0.947, MAE:0.261, RMSE:0.416
Variable:DO, Site:JFDQ, R2:0.932, NSE:0.932, KGE:0.936, MAE:0.227, RMSE:0.311
Variable:DO, Site:JM, R2:0.885, NSE:0.885, KGE:0.929, MAE:0.287, RMSE:0.428
Variable:DO, Site:LC, R2:0.893, NSE:0.893, KGE:0.910, MAE:0.330, RMSE:0.494
Variable:DO, Site:LHS, R2:0.803, NSE:0.803, KGE:0.862, MAE:0.438, RMSE:0.726
Variable:DO, Site:NW, R2:0.875, NSE:0.875, KGE:0.937, MAE:0.397, RMSE:0.633
Variable:DO, Site:PZ, R2:0.895, NSE:0.895, KGE:0.909, MAE:0.438, RMSE:0.640
Variable:DO, Site:STSS, R2:0.906, NSE:0.906, KGE:0.948, MAE:0.327, RMSE:0.528
Variable:DO, Site:WZ, R2:0.893, NSE:0.893, KGE:0.908, MAE:0.371, RMSE:0.632
Variable:DO, Site:XD, R2:0.964, NSE:0.964, KGE:0.970, MAE:0.163, RMSE:0.223
Variable:DO, Site:YA, R2:0.870, NSE:0.870, KGE:0.923, MAE:0.234, RMSE:0.511
Variable:DO, Site:YG, R2:0.929, NSE:0.929, KGE:0.956, MAE:0.401, RMSE:0.584
Variable:DO, Site:ZHDQ, R2:0.869, NSE:0.869, KGE:0.922, MAE:0.278, RMSE:0.398
Variable:DO, Site:ZJK, R2:0.896, NSE:0.896, KGE:0.925, MAE:0.473, RMSE:0.697
Variable:DO, Site:ZSGMT, R2:0.936, NSE:0.936, KGE:0.959, MAE:0.288, RMSE:0.385
Variable:DO, == OVERALL ==, R2:0.922, NSE:0.922, KGE:0.948, MAE:0.310, RMSE:0.513
