Variable:TP, Site:BL, R2:0.681, NSE:0.681, KGE:0.787, MAE:0.007, RMSE:0.015
Variable:TP, Site:BZ, R2:0.733, NSE:0.733, KGE:0.703, MAE:0.010, RMSE:0.017
Variable:TP, Site:CSDK, R2:0.735, NSE:0.735, KGE:0.816, MAE:0.009, RMSE:0.013
Variable:TP, Site:DD, R2:0.879, NSE:0.879, KGE:0.937, MAE:0.005, RMSE:0.007
Variable:TP, Site:DLYK, R2:0.641, NSE:0.641, KGE:0.660, MAE:0.008, RMSE:0.012
Variable:TP, Site:DTJ, R2:0.491, NSE:0.491, KGE:0.550, MAE:0.012, RMSE:0.019
Variable:TP, Site:JTMDQ, R2:0.788, NSE:0.788, KGE:0.879, MAE:0.002, RMSE:0.004
Variable:TP, Site:GT, R2:0.351, NSE:0.351, KGE:0.408, MAE:0.011, RMSE:0.017
Variable:TP, Site:HQL, R2:0.597, NSE:0.597, KGE:0.608, MAE:0.007, RMSE:0.012
Variable:TP, Site:JFDQ, R2:0.590, NSE:0.590, KGE:0.641, MAE:0.009, RMSE:0.015
Variable:TP, Site:JM, R2:0.286, NSE:0.286, KGE:0.345, MAE:0.011, RMSE:0.017
Variable:TP, Site:LC, R2:0.413, NSE:0.413, KGE:0.480, MAE:0.025, RMSE:0.040
Variable:TP, Site:LHS, R2:0.406, NSE:0.406, KGE:0.427, MAE:0.017, RMSE:0.026
Variable:TP, Site:NW, R2:0.826, NSE:0.826, KGE:0.902, MAE:0.010, RMSE:0.016
Variable:TP, Site:PZ, R2:0.433, NSE:0.433, KGE:0.445, MAE:0.014, RMSE:0.020
Variable:TP, Site:STSS, R2:0.637, NSE:0.637, KGE:0.688, MAE:0.010, RMSE:0.019
Variable:TP, Site:WZ, R2:0.752, NSE:0.752, KGE:0.696, MAE:0.006, RMSE:0.010
Variable:TP, Site:XD, R2:0.805, NSE:0.805, KGE:0.740, MAE:0.007, RMSE:0.016
Variable:TP, Site:YA, R2:0.779, NSE:0.779, KGE:0.819, MAE:0.005, RMSE:0.008
Variable:TP, Site:YG, R2:0.686, NSE:0.686, KGE:0.636, MAE:0.017, RMSE:0.024
Variable:TP, Site:ZHDQ, R2:0.476, NSE:0.476, KGE:0.525, MAE:0.010, RMSE:0.015
Variable:TP, Site:ZJK, R2:0.528, NSE:0.528, KGE:0.651, MAE:0.007, RMSE:0.013
Variable:TP, Site:ZSGMT, R2:0.665, NSE:0.665, KGE:0.611, MAE:0.010, RMSE:0.016
Variable:TP, == OVERALL ==, R2:0.762, NSE:0.762, KGE:0.791, MAE:0.010, RMSE:0.018
Variable:DO, Site:BL, R2:0.872, NSE:0.872, KGE:0.884, MAE:0.457, RMSE:0.690
Variable:DO, Site:BZ, R2:0.934, NSE:0.934, KGE:0.943, MAE:0.249, RMSE:0.346
Variable:DO, Site:CSDK, R2:0.915, NSE:0.915, KGE:0.913, MAE:0.395, RMSE:0.511
Variable:DO, Site:DD, R2:0.841, NSE:0.841, KGE:0.870, MAE:0.680, RMSE:1.026
Variable:DO, Site:DLYK, R2:0.922, NSE:0.922, KGE:0.884, MAE:0.373, RMSE:0.522
Variable:DO, Site:DTJ, R2:0.867, NSE:0.867, KGE:0.869, MAE:0.493, RMSE:0.690
Variable:DO, Site:JTMDQ, R2:0.931, NSE:0.931, KGE:0.926, MAE:0.147, RMSE:0.266
Variable:DO, Site:GT, R2:0.875, NSE:0.875, KGE:0.935, MAE:0.299, RMSE:0.410
Variable:DO, Site:HQL, R2:0.862, NSE:0.862, KGE:0.928, MAE:0.319, RMSE:0.471
Variable:DO, Site:JFDQ, R2:0.905, NSE:0.905, KGE:0.941, MAE:0.277, RMSE:0.369
Variable:DO, Site:JM, R2:0.877, NSE:0.877, KGE:0.918, MAE:0.317, RMSE:0.443
Variable:DO, Site:LC, R2:0.840, NSE:0.840, KGE:0.867, MAE:0.439, RMSE:0.603
Variable:DO, Site:LHS, R2:0.744, NSE:0.744, KGE:0.810, MAE:0.551, RMSE:0.827
Variable:DO, Site:NW, R2:0.815, NSE:0.815, KGE:0.907, MAE:0.518, RMSE:0.770
Variable:DO, Site:PZ, R2:0.865, NSE:0.865, KGE:0.836, MAE:0.531, RMSE:0.726
Variable:DO, Site:STSS, R2:0.879, NSE:0.879, KGE:0.937, MAE:0.422, RMSE:0.600
Variable:DO, Site:WZ, R2:0.845, NSE:0.845, KGE:0.828, MAE:0.509, RMSE:0.761
Variable:DO, Site:XD, R2:0.940, NSE:0.940, KGE:0.969, MAE:0.213, RMSE:0.288
Variable:DO, Site:YA, R2:0.815, NSE:0.815, KGE:0.890, MAE:0.336, RMSE:0.610
Variable:DO, Site:YG, R2:0.871, NSE:0.871, KGE:0.929, MAE:0.535, RMSE:0.789
Variable:DO, Site:ZHDQ, R2:0.822, NSE:0.822, KGE:0.889, MAE:0.340, RMSE:0.463
Variable:DO, Site:ZJK, R2:0.858, NSE:0.858, KGE:0.869, MAE:0.584, RMSE:0.816
Variable:DO, Site:ZSGMT, R2:0.888, NSE:0.888, KGE:0.897, MAE:0.389, RMSE:0.511
Variable:DO, == OVERALL ==, R2:0.887, NSE:0.887, KGE:0.913, MAE:0.408, RMSE:0.618
