Epoch 63, time 6.91, MAELoss_train 7.444, MAELoss_val 8.260,LR 0.001000
Epoch 64, time 7.10, MAELoss_train 7.385, MAELoss_val 8.077,LR 0.001000
Epoch 65, time 6.99, MAELoss_train 7.426, MAELoss_val 8.096,LR 0.001000
Epoch 66, time 7.06, MAELoss_train 7.389, MAELoss_val 8.097,LR 0.001000
Epoch 67, time 7.01, MAELoss_train 7.414, MAELoss_val 8.137,LR 0.001000
Epoch 68, time 6.95, MAELoss_train 7.376, MAELoss_val 8.117,LR 0.001000
Epoch 69, time 6.99, MAELoss_train 7.361, MAELoss_val 8.197,LR 0.001000
Epoch 70, time 7.30, MAELoss_train 7.318, MAELoss_val 8.161,LR 0.001000
Epoch 71, time 6.90, MAELoss_train 7.325, MAELoss_val 8.069,LR 0.001000
Epoch 72, time 7.14, MAELoss_train 7.318, MAELoss_val 8.171,LR 0.001000
Epoch 73, time 6.89, MAELoss_train 7.302, MAELoss_val 8.047,LR 0.001000
Epoch 74, time 6.81, MAELoss_train 7.271, MAELoss_val 8.003,LR 0.001000
Epoch 75, time 6.84, MAELoss_train 7.286, MAELoss_val 8.022,LR 0.001000
Epoch 76, time 7.01, MAELoss_train 7.270, MAELoss_val 8.011,LR 0.001000
Epoch 77, time 7.08, MAELoss_train 7.274, MAELoss_val 8.191,LR 0.001000
Epoch 78, time 7.12, MAELoss_train 7.263, MAELoss_val 8.024,LR 0.001000
Epoch 79, time 7.68, MAELoss_train 7.269, MAELoss_val 7.969,LR 0.001000
Epoch 80, time 7.89, MAELoss_train 7.231, MAELoss_val 7.990,LR 0.001000
Epoch 81, time 7.52, MAELoss_train 7.203, MAELoss_val 7.919,LR 0.001000
Epoch 82, time 7.42, MAELoss_train 7.213, MAELoss_val 8.074,LR 0.001000
Epoch 83, time 7.44, MAELoss_train 7.214, MAELoss_val 7.902,LR 0.001000
Epoch 84, time 7.51, MAELoss_train 7.205, MAELoss_val 8.077,LR 0.001000
Epoch 85, time 7.29, MAELoss_train 7.194, MAELoss_val 7.913,LR 0.001000
Epoch 86, time 7.75, MAELoss_train 7.172, MAELoss_val 7.947,LR 0.001000
Epoch 87, time 7.43, MAELoss_train 7.151, MAELoss_val 8.031,LR 0.001000
Epoch 88, time 6.93, MAELoss_train 7.182, MAELoss_val 8.023,LR 0.001000
Epoch 89, time 7.13, MAELoss_train 7.137, MAELoss_val 8.100,LR 0.001000
Epoch 90, time 7.25, MAELoss_train 7.146, MAELoss_val 8.119,LR 0.001000
Epoch 91, time 6.92, MAELoss_train 7.137, MAELoss_val 7.982,LR 0.001000
Epoch 92, time 6.99, MAELoss_train 7.120, MAELoss_val 7.968,LR 0.001000
