BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
301.09711027987777,301.93666384618837,301.4719482817375,301.60994352974893,302.1653047058241,302.0649021693638,301.69866409074046,302.09997173080893,302.11611825761787,301.7969495051121,302.0960246105754,301.7854795135999,300.48378502304837,301.97749720972996,301.01821152733453,302.2120305969224,301.92861954377867,302.1379276297675,301.64572976453155,300.98466669545354,301.3105929465972,301.8062369759639,301.03449068027606,301.91940047090634
301.1427202172806,302.0517068790009,301.6305201083923,301.7987984218216,302.3545946184241,302.28385011355084,301.74308535885217,302.2581078226629,302.24139954323,301.9701410977368,302.2326292521694,301.9488872008014,300.77411822769193,302.22342540955566,301.15317440701205,302.3652900615724,302.13194344221273,302.2644783994588,301.7645847859156,301.100173543219,301.57481172299066,301.9514885764119,301.2774698409483,302.0504959708252
301.61767120438816,302.1192960785744,301.63785094612143,302.2395919736245,302.5975769596214,302.5841396990276,301.85501022924603,302.47949116357626,302.3787686344695,301.91681879639754,302.43598008876404,301.8489508795619,301.05828298772803,302.5722203274718,301.2218273773403,302.608775683631,302.4597099601203,302.4042375643243,301.75101805134113,301.4255734580791,301.8744215801323,301.9022116412231,301.5549629456138,302.1476383799398
301.63570225324474,302.55420837015896,302.15497884073096,302.19449695442773,302.77099209472584,302.6666276454925,302.30482150797985,302.7015704279801,302.704236628022,302.35756355076813,302.6859323624399,302.25521401181385,301.29538358274493,302.5806815662272,301.70268912315623,302.8149940183761,302.53450865352727,302.72746973096093,302.25226717458247,301.6293005359118,301.9762222447528,302.27541557552956,301.549709457266,302.49150182941463
300.8931683906224,302.0375811043505,301.6894697782888,301.4942610268953,302.13270941325186,302.0452020281837,301.6906300021995,302.0966397847963,302.1570634413823,301.89583506905956,302.1356740735155,301.82003947141595,300.91283937662416,301.9281483785532,301.1906388257002,302.205522319091,301.85251276901045,302.10399277846756,301.7066486654447,300.9897748435127,301.3995749879829,301.82182328650055,300.84120580428333,302.0139054683206
301.39462510970594,302.7549707863552,302.32493073856574,302.0805164588091,303.0289575388764,302.9527963229588,302.64437337277667,302.8474107569466,302.9263461243468,302.34177647294047,302.7843998989618,302.2371067398366,301.29103481611986,302.76309228123586,301.96807384636674,303.15089431644884,302.57866535615295,303.0556924181763,302.5897362768435,301.8093607724706,302.1360141116594,302.2300164729397,301.44675297521997,302.53571930509344
301.21904132610644,302.76645471924934,302.3955505867126,301.8893024176134,302.8232536809039,302.5675451641991,302.2916631874837,302.73801511371335,302.8608338397452,302.4688567146108,302.73292497642404,302.34790593568636,300.4391294499323,302.39689013419485,301.98173373876375,302.7953344534471,302.3783747530327,302.8280027630768,302.4542328279409,301.075584666339,301.37333310870514,302.33168330707696,300.7585162212117,302.5766829572589
301.28482488832464,302.8149807023112,302.44847100219175,301.9891835863952,302.8364932997567,302.6844477199373,302.4103670314025,302.7021121362182,302.87513844799696,302.4452290801258,302.68134479130043,302.3347808298769,300.63731829807995,302.4873935850001,302.0789546615852,302.91629964069375,302.36928050100624,302.9048867865849,302.5845950884646,301.40189816994814,301.7442669819727,302.324931118453,301.0947726276612,302.54202332704193
300.91204075182776,302.3093294610436,301.96762288658186,301.5321928126122,302.36325010824186,302.19310712814325,302.07679506572697,302.32012902155213,302.41174723355437,302.21085788792215,302.3599911220649,302.1956818599007,300.81765827003625,302.0153837916633,301.60731286371004,302.4261948850938,301.99376931405425,302.413715561456,302.05751042211415,301.37816786396246,301.29699745441536,302.1826110261726,300.5437740070161,302.28222788965394
300.802361928481,301.8325329278786,301.4553170148158,301.3512872455705,302.0366254740857,301.86908006668085,301.39829362407175,302.0426028271359,302.02447849801155,301.9401520286057,302.1070744860762,302.0258962820463,299.98856500024266,301.7726217585387,300.934121433409,302.0138909660558,301.7957876864944,301.9704138455365,301.47866520740126,300.4435397724389,300.9084926507995,301.9544250364136,300.3829513697263,302.00262762039466
