BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
14584269.479102666,15116786.135787861,14829487.246036053,14525323.09706145,14480209.265653087,14110505.55978248,13775104.890561149,15341402.968414651,15098766.193723807,15903173.988560839,15662334.71659412,16056733.32626249,13356552.371988587,14323639.682373665,13691735.467579836,13808200.496901015,14832070.769806677,14283675.139732068,14302402.279515674,13821739.832360156,13579582.444912178,16299384.883990467,13996998.471729359,15610484.982070873
16586331.653998943,17454895.18927707,17123493.459817547,16940982.900473583,17347177.791463606,17387745.990721203,16914166.425901804,17921189.88398831,17568727.29164132,17645790.103812724,18015051.534713093,17754501.438615277,16933587.148653973,17508612.206109628,16395097.423471788,16971403.4598489,17569588.26654788,17204220.445914492,17093159.081574883,16437169.650126949,17229327.345766123,17826739.890095443,17075622.478176206,17501343.63392711
15504228.310806474,17143452.186106257,17226080.635360353,15677049.147689587,16452942.85053747,16330694.678853355,16472850.946223045,17117720.88495711,16966251.03077114,17699406.84223592,17314646.818201106,17953031.831858385,16052757.23669053,16381666.508675091,17089558.790516466,16029799.219530405,16562671.830962094,16425145.92556919,16723472.011159182,16498006.151481519,16035797.665953914,17681898.31849214,15768673.641432047,17069254.256891105
16163351.702942183,17619441.38634212,17585102.762257855,16411706.331368731,16913221.32710753,16812628.264056977,16361951.516673373,17532727.024890702,17431660.273234684,18124104.001155224,17710918.058089,18350433.68947683,15388257.935216011,16912692.412133977,16944906.347296514,16418783.650191521,16989277.78810539,16835623.746994954,17075626.729595553,16340788.281010732,16490553.070353977,18121767.89011199,16733323.841683991,17482844.94320457
15801538.958191188,16697487.306683293,16515147.436165614,16108440.228426775,16282232.38940447,16096066.027753552,16018735.495439954,17067085.313340455,16717366.860113012,17307557.07844207,17311937.51137826,17480993.140413098,16567474.377748093,16271747.89540696,15998807.796396112,15702186.19013527,16660105.787780836,16061211.053168438,16163528.566740647,16305084.488759106,15774854.006212762,17569947.857202604,15625675.44787786,17022987.18452089
14398076.27320241,16096059.902761593,15651620.147120459,14338039.2219832,15331282.280640818,14936106.021102177,15122619.529974772,15994573.040416338,16040538.740335433,16303266.626656638,16258696.373638028,16321960.95163053,15572699.900955455,14807874.61469157,14822338.720659183,14967306.746840693,15122475.870577663,15534872.44751802,15627298.516509585,15677598.038919942,14178964.392666789,16659415.860592082,14046266.21695353,16174197.549967313
13442911.301547674,15540889.551725289,15354245.230116926,13807828.402873335,14666430.936575422,14460649.13121541,15209829.10867746,15221696.269930778,15346268.77735995,15843187.799807297,15458196.072776362,15983189.265928917,15165223.15211913,14289091.081322817,14982886.341556402,14530697.585896974,14444409.892157251,15023285.676847363,15357875.215318875,15265698.599997267,13939737.587734014,16091892.11122244,13300216.388265656,15448481.795874871
16081430.88233018,16366812.293620737,15841816.63110982,15739573.03054447,16393431.81085822,16537645.808345245,16323078.202921687,16654195.127281236,16528434.876459124,15864758.020961143,16641191.353013441,15802817.328713307,16036939.567179091,16387331.301191228,15525117.765550708,16396119.618293075,16168893.839594811,16586957.859613655,16469063.921301357,15457943.586896949,16568303.427019028,16160984.591029992,16169320.882818319,16090099.410013892
14792338.896433672,17220397.051889133,16847912.678432804,15812639.439821253,17193570.87005306,17333391.75167701,17249272.51188191,17518244.275014903,17332677.024040308,16926007.894648615,17520138.159388002,16906829.98700984,17220527.188139852,17205573.442652576,16472388.768042514,17112752.752876554,17002485.805269267,17280111.276464447,17216468.114929125,17446429.504404597,17163397.57503287,17028775.49854973,16322514.402899949,16932781.311720323
14552538.708629506,15350454.861445894,15152919.404064901,13708112.582286699,14373156.239920333,14471511.925327845,15611699.801822705,14745036.600506758,15047099.736517208,15743390.691354016,14961487.154302863,15917095.638617506,15835473.375948628,14151009.604370018,14319484.746317245,14681949.39689649,13953053.085132733,15006928.232459528,15351503.44331682,16011740.589787066,14873012.357351348,15990386.503988244,14293673.075665554,15124273.052519135
16278914.111053465,16264297.199069692,15819738.261051178,15875946.461775959,16354518.78907006,16517281.395977201,16406142.832070306,16716746.094987912,16444120.5295261,16055482.562637644,16748662.579011306,16040444.274142914,16355049.007645188,16527305.546560144,15623403.512840763,16224594.976339126,16395617.006974615,16362221.94809722,16289281.579894172,16214643.04606256,16608327.572532155,16375805.390742345,16476705.039617991,16212670.4428641
15646266.135591755,16767085.802029729,16382383.436958002,16028656.176359994,16750458.004653154,16710727.69679478,16457675.156703694,17237767.745040078,16916246.373456378,16623660.145626867,17299304.73736928,16596591.614845423,15388511.731382677,16795466.70236081,15807978.253324673,16344523.37870597,16888942.97430938,16599456.625614956,16604056.137869379,15570464.400497124,16060766.972554604,16782720.284994524,15780781.308210194,16698643.184835827
13354737.868011465,15645889.18829599,15408825.4966223,13688690.857471345,15301402.238935268,15243053.002169648,15400844.830207588,15719268.061626425,15638286.567692844,15697978.68575979,15831028.876604931,15749221.290222386,15186432.3000756,15038632.33288072,15013312.926177,15131147.766818224,15043431.83044546,15387324.104903182,15473623.667108959,15508812.90353884,14528554.019918343,15800876.859823318,13256890.906785699,15499742.08196635
6560522.992136829,6567907.266433635,6686269.419400803,6379665.772734228,6250071.519649524,6651858.352014451,7139773.062814229,6513154.595025173,6430909.822327949,7524982.8285305565,6706602.440969941,7749150.144099082,7630244.25022909,6686413.037783376,6999729.839878324,6487812.883384608,6432113.71896416,6304172.047029632,6407287.331810773,7024846.414374619,8062208.925529749,7898783.975059576,7871784.832699325,7018660.763717518
